Original Network: Loading time, 0.0028180520002933918
Original Network: Max Degree, 40 
Original Network: # Nodes, 1027 
Original Network: # Edges, 1009
Original Network: Node PageRank time, 0.07323936000102549
Largest Component: Computing time, 0.016936079000515747
Largest Component: # Nodes, 975 
Largest Component: # Edges, 976
