Original Network: Loading time, 0.008947024000008241
Original Network: Max Degree, 226 
Original Network: # Nodes, 1050 
Original Network: # Edges, 5948
Original Network: Node PageRank time, 0.08704862699960358
Largest Component: Computing time, 0.04306276300121681
Largest Component: # Nodes, 975 
Largest Component: # Edges, 5882
