Original Network: Loading time, 0.004394055000375374
Original Network: Max Degree, 62 
Original Network: # Nodes, 1275 
Original Network: # Edges, 1544
Original Network: Node PageRank time, 0.06653073099914764
Largest Component: Computing time, 0.02264821300013864
Largest Component: # Nodes, 1275 
Largest Component: # Edges, 1544
