Original Network: Loading time, 0.03415817499990226
Original Network: Max Degree, 216 
Original Network: # Nodes, 9146 
Original Network: # Edges, 15052
Original Network: Node PageRank time, 0.10797601699960069
Largest Component: Computing time, 0.12330862499948125
Largest Component: # Nodes, 9144 
Largest Component: # Edges, 15051
