Original Network: Loading time, 0.004156053999395226
Original Network: Max Degree, 47 
Original Network: # Nodes, 1674 
Original Network: # Edges, 1699
Original Network: Node PageRank time, 0.06886453600054665
Largest Component: Computing time, 0.028323927999736043
Largest Component: # Nodes, 1660 
Largest Component: # Edges, 1691
