Original Network: Loading time, 0.004424617998665781
Original Network: Max Degree, 161 
Original Network: # Nodes, 1745 
Original Network: # Edges, 1748
Original Network: Node PageRank time, 0.06765947900021274
Largest Component: Computing time, 0.028816980999181396
Largest Component: # Nodes, 1745 
Largest Component: # Edges, 1748
