Original Network: Loading time, 0.02313183099977323
Original Network: Max Degree, 96 
Original Network: # Nodes, 8885 
Original Network: # Edges, 9920
Original Network: Node PageRank time, 0.10641485999985889
Largest Component: Computing time, 0.09820829999989655
Largest Component: # Nodes, 8885 
Largest Component: # Edges, 9920
