Original Network: Loading time, 0.00499941099951684
Original Network: Max Degree, 162 
Original Network: # Nodes, 1740 
Original Network: # Edges, 1743
Original Network: Node PageRank time, 0.0676672450008482
Largest Component: Computing time, 0.02888225500100816
Largest Component: # Nodes, 1740 
Largest Component: # Edges, 1743
