Original Network: Loading time, 0.7894511869999405
Original Network: Max Degree, 6283 
Original Network: # Nodes, 8888 
Original Network: # Edges, 585611
Original Network: Node PageRank time, 1.3107493139996222
Largest Component: Computing time, 3.0413886309997906
Largest Component: # Nodes, 8888 
Largest Component: # Edges, 585611
