Original Network: Loading time, 0.009222525999575737
Original Network: Max Degree, 169 
Original Network: # Nodes, 1745 
Original Network: # Edges, 6076
Original Network: Node PageRank time, 0.07446501399863337
Largest Component: Computing time, 0.05287703100111685
Largest Component: # Nodes, 1745 
Largest Component: # Edges, 6076
